item_index,rarity_raw,rarity_plus_one,maxStack,icon,iconColor,bottle,buyPrice,sellPrice,type,decoID,equipType,isGz,name_ptr,name,description_ptr,description
174,0,1,99,33,10,0,10,1,5,0,0,0,0x008C11AE,Garbage,0x008DB46B,Junk created as a result of\na failed combination.
175,1,2,1,30,4,0,480,48,5,0,0,0,0x008C11B6,Field Horn,0x008DB49D,Used to attract monsters --\nblow at your own risk. May\nbreak when used.
176,3,4,1,30,2,0,1660,300,5,0,0,0,0x008C11C1,Health Horn,0x008DB4E5,A horn that restores Health\nto those who hear it. May\nbreak when used.
177,3,4,1,30,3,0,1560,300,5,0,0,0,0x008C11CD,Antidote Horn,0x008DB52C,Eliminates poison in the\nblood of those who hear it.\nMay break when used.
178,4,5,1,30,1,0,3240,600,5,0,0,0,0x008C11DB,Demon Horn,0x008DB576,Increases the strength of\nthose who hear it. May break\nwhen used.
179,4,5,1,30,7,0,2960,500,5,0,0,0,0x008C11E6,Armor Horn,0x008DB5B8,Bolsters the defenses of\nthose who hear it. May break\nwhen used.
180,1,2,10,32,7,0,90,15,4,0,0,0,0x008C11F1,Honey,0x008DB5F9,"Sweet, golden honey. High in\nnutritional value."
181,1,2,10,15,4,0,15,2,2,0,0,0,0x008C11F7,Sunrise Herb,0x008DB629,A curious herb that can be\npicked during the day. Used\nin combinations.
182,1,2,10,15,5,0,15,2,2,0,0,0,0x008C1204,Sunset Herb,0x008DB671,An aromatic herb that can\nonly be picked at night.\nUsed in combinations.
183,0,1,10,15,2,0,20,2,2,0,0,0,0x008C1210,Herb,0x008DB6BA,A plant that restores a very\nsmall amount of Health. Not\nvery flavorful.
184,0,1,10,15,3,0,20,2,2,0,0,0,0x008C1215,Antidote Herb,0x008DB703,A plant used in antidotes.\nIt sometimes cures poison\nwhen eaten by itself.
185,1,2,20,15,1,0,44,4,2,0,0,0,0x008C1223,Fire Herb,0x008DB74E,"A wondrous, flammable plant."
186,0,1,10,15,2,0,75,8,2,0,0,0,0x008C122D,Ivy,0x008DB76B,A lightweight and extremely\nstrong plant.
187,0,1,10,15,6,0,50,5,2,0,0,0,0x008C1231,Sleep Herb,0x008DB795,A plant containing sleeping\nagents.
188,0,1,30,15,0,0,24,2,2,0,0,0,0x008C123C,Sap Plant,0x008DB7B9,A plant with leaves coated\nin sticky sap. Difficult to\nremove once attached.
189,0,1,10,15,4,0,14,1,2,0,0,0,0x008C1246,Felvine,0x008DB806,Melynxes' favorite food --\nthey just have to steal it.
190,1,2,10,15,8,0,100,10,2,0,0,0,0x008C124E,Cactus Flower,0x008DB83D,"Possesses antidotal agents,\nbut it will not work by\nitself."
191,3,4,10,15,2,0,1600,160,2,0,0,0,0x008C125C,Blooming Cactus,0x008DB879,A mutated Cactus Flower.\nBlooms in odd places.\n~C05(Account Item)~C00
192,1,2,10,15,1,0,44,4,2,0,0,0,0x008C126C,Hot Pepper,0x008DB8BF,"Blazingly spicy. It'll warm\nyou up, but it's too hot to\nhandle on its own."
193,4,5,10,12,0,0,1000,100,2,0,0,0,0x008C1277,Unique Mushroom,0x008DB90A,A pinky-sized mushroom with\nan unusual aroma. Beloved by\nMosswine. ~C05(Account Item)~C00
194,4,5,10,12,0,0,2000,200,2,0,0,0,0x008C1287,Choice Mushroom,0x008DB964,The perfect shape and aroma.\nEven better than a Unique\nMushroom. ~C05(Account Item)~C00
195,4,5,10,12,4,0,1400,140,2,0,0,0,0x008C1297,Ripened Mushroom,0x008DB9BC,A Unique Mushroom made more\nunique by maturing its aroma\nand flavor. ~C05(Account Item)~C00
196,1,2,10,12,3,0,24,2,2,0,0,0,0x008C12A8,Blue Mushroom,0x008DBA18,Rare mushroom with a power-\nenhancing effect.
197,1,2,20,12,1,0,60,6,2,0,0,0,0x008C12B6,Nitroshroom,0x008DBA46,A hard-to-find mushroom with\nthe power to generate strong\nheat.
198,2,3,10,12,4,0,150,15,2,0,0,0,0x008C12C2,Parashroom,0x008DBA86,A mushroom that induces\nparalysis.
199,1,2,10,12,5,0,75,8,2,0,0,0,0x008C12CD,Toadstool,0x008DBAA9,"Logic says not to eat this\npoisonous fungus, but don't\nwrite it off completely."
200,2,3,10,12,5,0,180,18,2,0,0,0,0x008C12D7,Exciteshroom,0x008DBAF9,This one has a very strange\naroma... But is it edible?\nOnly one way to find out.
201,2,3,10,12,1,0,400,40,2,0,0,0,0x008C12E4,Mandragora,0x008DBB4A,A dangerous fungus said to\ndraw the life out of people.\nBeware.
202,2,3,5,12,7,0,216,108,2,0,0,0,0x008C12EF,Spicy Mushroom,0x008DBB8A,A mushroom that restores a\nsmall amount of Stamina.\n~C05(Account Item)~C00
203,2,3,10,12,5,0,800,80,2,0,0,0,0x008C12FE,Deadly Toadstool,0x008DBBD5,A strange mushroom found\nonly at night. It can't be\neaten on its own.
204,3,4,99,15,8,0,1500,150,2,0,0,0,0x008C130F,Prism Dandelion,0x008DBC1B,A pretty dandelion with\npetals of various colors.\nIt's used for making dyes.
205,0,1,99,18,8,0,60,6,2,0,0,0,0x008C131F,Paintberry,0x008DBC68,A berry with a shocking hue\nand an overwhelming scent.\nLook out: it WILL stain!
206,1,2,10,18,1,0,280,50,2,0,0,0,0x008C132A,Might Seed,0x008DBCB8,Temporarily raises your\nAttack when ingested by\nimproving energy flow.
207,1,2,10,18,7,0,220,50,2,0,0,0,0x008C1335,Adamant Seed,0x008DBCFF,Temporarily raises your\nDefense when ingested by\nhardening tissue.
208,1,2,20,18,1,0,780,78,2,0,0,0,0x008C1342,Dragonfell Berry,0x008DBD42,"A mysterious berry, rumored\nsince ancient times to be\nloathed by dragons."
209,1,2,30,18,10,0,82,4,2,0,0,0,0x008C1353,Scatternut,0x008DBD8C,A nut that violently ejects\nits contents when struck.
210,0,1,99,18,10,0,22,1,2,0,0,0,0x008C135E,Needleberry,0x008DBDC2,A berry covered in needle-\nlike thorns. Used to craft\nammo.
211,1,2,10,18,10,0,120,12,2,0,0,0,0x008C136A,Bomberry,0x008DBDFE,A berry that explodes when\nstuck.
212,1,2,10,23,10,0,300,30,2,0,0,0,0x008C1373,Broken Shell,0x008DBE20,A slightly damaged shell.
213,3,4,99,23,10,0,500,50,2,0,0,0,0x008C1380,Black Pearl,0x008DBE3A,A pearl with a black glow.\nFetches a high price.
214,1,2,99,27,4,0,750,75,3,0,0,0,0x008C138C,Sunstone,0x008DBE6B,"An ore that glows dimly in\nthe sun, found during the\nday. Has a variety of uses."
215,0,1,99,27,10,0,10,1,3,0,0,0,0x008C1395,Stone,0x008DBEBC,A small rock. Can be thrown.
216,3,4,99,27,10,0,600,60,3,0,0,0,0x008C139B,Iron Ore,0x008DBED9,Ore that can be smelted\ninto metal and used for\nmany different purposes.
217,3,4,99,27,0,0,800,80,3,0,0,0,0x008C13A4,Earth Crystal,0x008DBF22,Crystallized microbes which\nare prized as an abrasive\nwhen forging weapons.
218,4,5,99,27,3,0,1600,160,3,0,0,0,0x008C13B2,Machalite Ore,0x008DBF6E,An ore that yields better\nmetals than Iron Ore. Used\nto make Machalite.
219,4,5,99,27,2,0,4800,480,3,0,0,0,0x008C13C0,Dragonite Ore,0x008DBFB6,"A rare, valuable ore that\nyields metal superior to\nthat of Machalite."
220,4,5,99,27,5,0,6800,680,3,0,0,0,0x008C13CE,Carbalite Ore,0x008DBFFC,An ore that is still being\nresearched. It yields even\nbetter metal than Dragonite.
221,4,5,99,27,8,0,3200,320,3,0,0,0,0x008C13DC,Fucium Ore,0x008DC04F,A mysterious ore capable of\nfusing nearly any materials\ntogether.
222,4,5,99,27,1,0,8600,860,3,0,0,0,0x008C13E7,Firestone,0x008DC091,A stone that combusts even\nat room temperature. Used\nto fuse materials together.
223,4,5,99,27,7,0,0,0,0,0,0,0,0x000C72C6,（ダミー）,0x000DFFD5,ダミー。
224,2,3,10,27,10,0,2400,240,3,0,0,0,0x008C13F1,Coal,0x008DC0E2,A combustible rock that\nemits a faint warmth.\n~C05(Account Item)~C00
225,4,5,99,27,10,0,11500,1150,3,0,0,0,0x008C13F6,Lightcrystal,0x008DC127,An extremely hard substance\nwith a faint glow. Sometimes\nused for crafting tools.
226,4,5,99,27,0,0,24400,2440,3,0,0,0,0x008C1403,Novacrystal,0x008DC179,"A brightly glowing crystal.\nExtremely hard, it's also\nused to make armory tools."
227,2,3,10,27,4,0,1830,183,3,0,0,0,0x008C140F,Antiseptic Stone,0x008DC1CA,Combining an Earth Crystal\nand insect nutrients creates\nthis. Not found in nature.
228,1,2,20,27,6,0,600,60,3,0,0,0,0x008C1420,Ice Crystal,0x008DC21D,Ice that will not melt at\nroom temperature. Can be\nused to create denser ore.
229,4,5,10,27,2,0,0,0,0,0,0,0,0x000C72C6,（ダミー）,0x000DFFD5,ダミー。
230,4,5,99,15,1,0,10000,1000,2,0,0,0,0x008C142C,Great Hibiscus,0x008DC26B,"A large, beautifully colored\nflowering plant foreign to\nthis land."
231,4,5,99,18,2,0,9500,950,2,0,0,0,0x008C143B,Ale Nuts,0x008DC2AE,Oily nuts often used in \nofficial Guild beverages.\nThey can stain the skin.
232,4,5,99,27,4,0,11000,1100,3,0,0,0,0x008C1444,Anbar Ore,0x008DC2FA,Strange amber-colored ice\noften found full of trapped\ninsects and plants.
233,3,4,10,18,2,0,2000,200,8,0,0,0,0x008C144E,Secret Stash,0x008DC344,A pouch carried by a Melynx.\nFull of miscellaneous junk.\n~C05(Account Item)~C00
234,0,1,10,5,4,0,135,45,2,0,0,0,0x008C145B,Whetfish,0x008DC394,A fish with a dorsal fin\nhard enough to be used to\nsharpen weapons.
235,0,1,10,5,7,0,90,45,2,0,0,0,0x008C1464,Sushifish,0x008DC3D8,"A delicious, fatty fish.\nEating it recovers a small\namount of Health."
236,1,2,10,5,6,0,90,45,2,0,0,0,0x008C146E,Sleepyfish,0x008DC41E,A fish containing sleeping\nagents.
237,0,1,30,5,10,0,190,50,2,0,0,0,0x008C1479,Pin Tuna,0x008DC441,"A fish with jaws covered in\ntiny, needle-like spikes."
238,1,2,30,5,10,0,38,15,2,0,0,0,0x008C1482,Popfish,0x008DC477,A fish that literally pops\nwhen it dies.
239,3,4,10,5,10,0,300,150,2,0,0,0,0x008C148A,Scatterfish,0x008DC4A0,A fish that splits into\nlittle pieces when it dies.
240,3,4,20,5,10,0,90,45,2,0,0,0,0x008C1496,Burst Arowana,0x008DC4D4,A fish that bursts open when\nit dies.
241,3,4,20,5,10,0,270,135,2,0,0,0,0x008C14A4,Bomb Arowana,0x008DC4FA,A fish that explodes when\nit dies.
242,2,3,5,5,4,0,250,70,2,0,0,0,0x008C14B1,Large Whetfish,0x008DC51D,An enormous Whetfish. Its\nsharp scales serve as even\nbetter Whetstones.
243,3,4,5,5,6,0,120,60,2,0,0,0,0x008C14C0,Large Sleepyfish,0x008DC565,An enormous Sleepyfish.\nUsed to craft ammo.
244,3,4,5,5,10,0,250,100,2,0,0,0,0x008C14D1,Large Pin Tuna,0x008DC591,An enormous Pin Tuna.\nUsed to craft ammo.
245,3,4,5,5,10,0,100,50,2,0,0,0,0x008C14E0,Large Popfish,0x008DC5BB,An enormous Popfish.\nUsed to craft ammo.
246,3,4,10,5,10,0,300,150,2,0,0,0,0x008C14EE,Large Arowana,0x008DC5E4,An enormous Burst Arowana.\nUsed to craft ammo.
247,3,4,10,5,7,0,128,13,2,0,0,0,0x008C14FC,Glutton Tuna,0x008DC613,A fish that eats anything --\nallowing you to sometimes\nget items from its stomach.
248,4,5,5,5,7,0,228,23,2,0,0,0,0x008C1509,Gastronome Tuna,0x008DC666,"An enormous Glutton Tuna.\nWill eat anything, no matter\nthe size."
249,3,4,10,5,4,0,4000,400,2,0,0,0,0x008C1519,Goldenfish,0x008DC6A7,A rare fish made of solid\ngold. Sell it for a tidy\nsum. ~C05(Account Item)~C00
250,4,5,10,5,3,0,10000,1000,2,0,0,0,0x008C1524,Speartuna,0x008DC6F6,A giant fish that's both\nrare and valuable. Maybe it\ncould be used for something?
251,3,4,10,5,4,0,1100,110,2,0,0,0,0x008C152E,Small Goldenfish,0x008DC748,"A small, rare, gold fish.\nCommands a high price."
252,4,5,10,5,0,0,7700,770,2,0,0,0,0x008C153F,Platinumfish,0x008DC779,A rare fish made of solid\nplatinum. Sell it for a tidy\nsum.
253,4,5,99,5,10,0,15000,1500,2,0,0,0,0x008C154C,Ancient Fish,0x008DC7B5,A rare catch prized for its\nevery part. Whispers say it\nmight even make a fine meal.
254,3,4,99,52,1,16,8800,880,2,0,0,0,0x008C1559,Queen Shrimp,0x008DC80A,A shrimp that once ruled as\nqueen. Known to occasionally\ndevour its mate.
255,0,1,10,20,10,0,10,1,2,0,0,0,0x008C1566,Insect Husk,0x008DC854,The remains of a dead\ninsect.
256,0,1,99,20,3,0,30,3,2,0,0,0,0x008C1572,Yambug,0x008DC872,Named for its shape. Make\nfishing lures with it; its\nscent drives Tunas wild. 
257,0,1,99,20,0,0,60,6,2,0,0,0,0x008C1579,Bughopper,0x008DC8C1,"A roundish insect, whose\nscent drives Arowana wild.\nTry making lures with it."
258,0,1,99,20,7,0,300,30,2,0,0,0,0x008C1583,Snakebee Larva,0x008DC90F,An unusual larva. Its scent\ndrives Goldenfish wild. Try\nmaking lures with it.
259,3,4,10,20,0,0,420,80,2,0,0,0,0x008C1592,Godbug,0x008DC95D,An insect said to live for\na thousand years.
260,0,1,10,20,3,0,20,2,2,0,0,0,0x008C1599,Bitterbug,0x008DC98A,A sharp-tasting bug with\ninnate healing abilities.\nEating it may cure Poison.
261,1,2,10,20,4,0,96,48,2,0,0,0,0x008C15A3,Flashbug,0x008DC9D8,An insect that emits a\npowerful flash when it\ndies.
262,3,4,99,20,4,0,700,350,2,0,0,0,0x008C15AC,Thunderbug,0x008DCA0C,An insect that emits\nelectricity when struck.\nHas many applications.
263,3,4,99,20,1,0,1600,800,2,0,0,0,0x008C15B7,King Scarab,0x008DCA51,"The royal class of the\nscarabs, with a hard shell\nand lustrous wings."
264,4,5,99,20,8,0,1200,120,2,0,0,0,0x008C15C3,Glueglopper,0x008DCA97,A cricket-like bug that\ndisgorges an extremely\npowerful adhesive.
265,4,5,1,20,4,0,0,0,0,0,0,0,0x000C72C6,（ダミー）,0x000DFFD5,ダミー。
266,3,4,99,20,1,0,1000,500,2,0,0,0,0x008C15CF,Shiny Beetle,0x008DCAD9,An insect with dazzling\nwings. Its hard shell is\noften used as an abrasive.
267,4,5,99,20,4,0,2000,1000,2,0,0,0,0x008C15DC,Rare Scarab,0x008DCB25,A rare and valuable insect\nthat greatly assists in the\nbonding of metals.
268,1,2,10,20,6,0,4000,400,2,0,0,0,0x008C15E8,Royal Rhino,0x008DCB6F,A beetle with a jewel-like\ngleam that collectors pay\ndearly for. ~C05(Account Item)~C00
269,1,2,99,45,2,0,50,5,4,0,0,0,0x008C15F4,Jungle Onion,0x008DCBC7,Green onion found in the\nJungle. Hardy and wild.\nCooking ingredient.
270,1,2,99,15,4,0,100,10,4,0,0,0,0x008C1601,Sliced Cactus,0x008DCC0C,A desert delicacy. Mind the\nthorns! Cooking ingredient.
271,2,3,99,45,7,0,250,25,4,0,0,0,0x008C160F,Rare Onion,0x008DCC44,"An onion so sweet, it won't\neven make you cry. Cooking\ningredient."
272,2,3,99,45,1,0,450,45,4,0,0,0,0x008C161A,Fatty Tomato,0x008DCC87,"Top-quality tomato. When\nbitten, juice gushes out.\nCooking ingredient."
273,3,4,99,12,4,0,980,98,4,0,0,0,0x008C1627,Demon Mushroom,0x008DCCCE,A hideous-looking mushroom\nwith a succulent flavor.\nCooking ingredient.
274,0,1,99,18,7,0,80,8,4,0,0,0,0x008C1636,Woemill Wheat,0x008DCD16,A tough grain that grows in\ncold regions. Faintly sweet.\nCooking ingredient.
275,1,2,99,18,2,0,150,15,4,0,0,0,0x008C1644,Mixed Beans,0x008DCD63,An assortment of aromatic\nbeans. Cooking ingredient.
276,1,2,99,18,4,0,350,35,4,0,0,0,0x008C1650,Hardtack,0x008DCD98,"Rock-hard bread, as the name\nsuggests. Bound to be a good\nworkout. Cooking ingredient."
277,2,3,99,15,10,0,560,56,4,0,0,0,0x008C1659,Silver Ricegrass,0x008DCDEF,"A plant with small rice-like\ngrains, and a silky texture.\nCooking ingredient."
278,4,5,99,18,1,0,880,88,4,0,0,0,0x008C166A,Ancient Beans,0x008DCE3D,Nutritious beans that have\nnot changed for millenia.\nCooking ingredient.
279,1,2,99,3,0,16,100,10,4,0,0,0,0x008C1678,White Liver,0x008DCE86,"A white liver, popular for\nits juicy texture. Cooking\ningredient."
280,2,3,99,3,1,16,200,20,4,0,0,0,0x008C1684,Popo Tongue,0x008DCEC8,"Popo tongues are popular,\nhealthy, and fun to eat. \nCooking ingredient."
281,2,3,99,3,0,16,380,38,4,0,0,0,0x008C1690,Pickled Khezu,0x008DCF10,"A Khezu larva, pickled in\nbrine. Tickles the tongue.\nCooking ingredient."
282,3,4,99,3,1,16,550,55,4,0,0,0,0x008C169E,Remobra Shank,0x008DCF59,Ribs from a Remobra that\nare... an acquired taste.\nCooking ingredient.
283,4,5,99,3,5,16,2000,200,4,0,0,0,0x008C16AC,Dragon Tail,0x008DCFA0,A popular cut of meat from\na flying wyvern. Cooking\ningredient.
284,1,2,99,5,10,16,30,3,4,0,0,0,0x008C16B8,Scalefish,0x008DCFE0,A musical-note shaped fish.\nIts taste is unremarkable.\nCooking ingredient.
285,3,4,99,5,2,16,280,28,4,0,0,0,0x008C16C2,Snake Salmon,0x008DD02B,A lively fish that wriggles\njust like a snake. Cooking\ningredient.
286,1,2,99,20,10,16,30,3,4,0,0,0,0x008C16CF,Ricebug,0x008DD06E,A sweet-tasting insect that\nis no bigger than a grain of\nrice. Cooking ingredient.
287,2,3,99,20,1,0,400,40,4,0,0,0,0x008C16D7,Spicy Worm,0x008DD0C1,An insect with a slightly\nspicy taste. Beloved as a\nsnack. Cooking ingredient.
288,2,3,99,20,4,16,660,66,4,0,0,0,0x008C16E2,Honey Dragonfly,0x008DD110,"Native to Kokoto, its taste\nis strangely nostalgic.\nCooking ingredient."
289,4,5,99,20,1,16,1180,118,4,0,0,0,0x008C16F2,Hercudrome,0x008DD158,Said to be the world's\nstrongest bug. Used in\nforging and other things.
290,1,2,99,24,1,16,100,10,4,0,0,0,0x008C16FD,Red Oil,0x008DD1A0,A blazing-hot oil that will\nlight a fire in any dish!\nCooking ingredient.
291,2,3,99,24,2,16,400,40,4,0,0,0,0x008C1705,Powerlard,0x008DD1EA,"Nourishing, belly-filling\nfat. Cooking ingredient."
292,3,4,99,24,1,16,980,98,4,0,0,0,0x008C170F,Lifejam,0x008DD21D,A jam widely considered to\nimprove longevity. Cooking\ningredient.
293,1,2,99,24,4,16,100,10,4,0,0,0,0x008C1717,Dry Margarine,0x008DD25F,A straightforward part of\nany tasty and filling dish.\nCooking ingredient.
294,2,3,99,24,1,16,400,40,4,0,0,0,0x008C1725,Buffalo Butter,0x008DD2A9,Butter made from the milk of\na temperamental cow. Cooking\ningredient.
295,3,4,99,24,4,16,880,88,4,0,0,0,0x008C1734,Royal Cheese,0x008DD2EF,Luxuriously rich cheese.\nCommands a high price.\nCooking ingredient.
296,1,2,99,24,2,16,300,30,4,0,0,0,0x008C1741,Hopi,0x008DD333,Just a sip makes you tipsy.\nThe people's pour! Cooking\ningredient.
297,2,3,99,24,8,16,600,60,4,0,0,0,0x008C1746,Blessed Wine,0x008DD376,"The finest of wines found\nacross the land. ""A must\ntry for everyone."""
298,4,5,99,24,4,16,1280,128,4,0,0,0,0x008C1753,Golden Ale,0x008DD3BC,An incredibly rare brew.\nThe king of all drinks.\nCooking ingredient.
299,2,3,99,25,4,16,770,77,4,0,0,0,0x008C175E,Monster Egg,0x008DD401,"It looks like a monster egg,\nbut has an eerie color.\nCooking ingredient."
300,0,1,99,23,4,16,10,1,4,0,0,0,0x008C176A,Poogie Crackers,0x008DD44A,"A Poogie favorite. Once\nthey spot one, they'll\ncome running!"
301,4,5,99,23,4,16,0,0,0,0,0,0,0x000C72C6,（ダミー）,0x000DFFD5,ダミー。
302,3,4,99,35,10,0,150,15,1,0,0,0,0x008C177A,Screamer Sac,0x008DD487,A monster organ that emits\nan earsplitting sonic blast\nwhen ruptured.
303,3,4,99,35,5,0,960,96,1,0,0,0,0x008C1787,Poison Sac,0x008DD4CD,A monster organ filled with\na lethal toxin. Handle with\nextreme care.
304,3,4,99,35,4,0,1200,120,1,0,0,0,0x008C1792,Paralysis Sac,0x008DD513,A monster organ filled with\nparalyzing neurotoxins.
305,4,5,99,35,4,0,0,0,0,0,0,0,0x000C72C6,（ダミー）,0x000DFFD5,ダミー。
306,3,4,99,35,3,0,3400,340,1,0,0,0,0x008C17A0,Sleep Sac,0x008DD547,A monster organ filled with\na knockout powder capable of\ninducing Sleep.
307,4,5,99,35,3,0,0,0,0,0,0,0,0x000C72C6,（ダミー）,0x000DFFD5,ダミー。
308,3,4,99,35,1,0,2400,240,1,0,0,0,0x008C17AA,Flame Sac,0x008DD590,A monster organ filled with\na flammable powder. Handle\nwith extreme care.
309,3,4,99,35,4,0,4800,480,1,0,0,0,0x008C17B4,Electro Sac,0x008DD5DA,"A monster organ that can\nstore up electricity, which\nis released on impact."
310,2,3,20,24,3,0,560,56,1,0,0,0,0x008C17C0,Dash Extract,0x008DD626,A Gypceros body fluid. The\nsecret behind its limitless\nstamina.
311,2,3,20,24,3,0,1220,122,1,0,0,0,0x008C17CD,Pale Extract,0x008DD666,A Khezu body fluid capable\nof amplifying the effects of\ncertain medicines.
312,2,3,99,10,4,0,100,10,1,0,0,0,0x008C17DA,Monster Bone S,0x008DD6B1,A very useful material;\nindispensable for both\nhunting and daily life.
313,3,4,99,10,4,0,2100,210,1,0,0,0,0x008C17E9,Monster Bone M,0x008DD6F8,A nicely-sized bone. Strong\nyet flexible. As reliable as\nsteel and wood.
314,4,5,99,10,4,0,4400,440,1,0,0,0,0x008C17F8,Monster Bone L,0x008DD741,Wyvern bone needed to craft\nlarger items. The right item\nwill fuse this to a shell.
315,4,5,99,10,1,0,5600,560,1,0,0,0,0x008C1807,Monster Hardbone,0x008DD795,"A precious wyvern bone.\nDifficult to forge, but\nprized for its strength."
316,3,4,99,10,5,0,8800,880,1,0,0,0,0x008C1818,Elder Drgn Bone,0x008DD7DE,A bone from an elder dragon.\nIt exudes the great majesty\nof the beast.
317,0,1,99,10,4,0,10,1,1,0,0,0,0x008C1828,Mystery Bone,0x008DD825,A weathered bone. Not sturdy\nenough to use for crafting.
318,3,4,99,10,4,0,1200,120,1,0,0,0,0x008C1835,Unknown Skull,0x008DD85E,"Animal skull. So worn and\nweathered, its origin is\nunidentifiable."
319,4,5,99,10,0,0,12500,1250,1,0,0,0,0x008C1843,Master's Skull,0x008DD8A1,The remains of a top hunter\nwho once let his guard down. 
320,0,1,99,10,0,0,150,15,1,0,0,0,0x008C1852,Bone,0x008DD8DB,"A long, thin bone. So worn\nand weathered, its origin\nis unidentifiable."
321,3,4,99,10,0,0,500,50,1,0,0,0,0x008C1857,Jumbo Bone,0x008DD923,"A large, thick bone. Often\ncut apart in workshops for\nuse in crafting."
322,2,3,99,31,0,0,58,6,1,0,0,0,0x008C1862,Wyvern Fang,0x008DD96A,"A fang used in Bowgun bullet\npoints. Gunpowder shatters\nthese, generating shrapnel."
323,2,3,50,31,0,0,180,18,1,0,0,0,0x008C186E,Wyvern Claw,0x008DD9BE,A claw used in Bowgun bullet\npoints. Gunpowder triggers a\nblast with a wide radius.
324,3,4,50,1,6,0,60000,6000,1,0,0,0,0x008C187A,Wyvern Gem,0x008DDA12,"Throughout a wyvern's life,\nimpurities gather and form\nthis peculiar gem."
325,4,5,10,9,3,0,10000,1000,1,0,0,0,0x008C1885,Wyvern Tear,0x008DDA5C,Bitter tears wept by wyverns\non certain occasions.\n~C05(Account Item)~C00
326,4,5,10,8,7,0,10000,1000,1,0,0,0,0x008C1891,Territorial Dung,0x008DDAA6,Monsters leave these lumps\nof dung to mark territory.\n~C05(Account Item)~C00
327,4,5,10,9,10,0,10000,1000,1,0,0,0,0x008C18A2,Crab Pearl,0x008DDAF3,"A jewel formed inside the\nbody over many, many years.\n~C05(Account Item)~C00"
328,4,5,10,9,5,0,16000,1600,1,0,0,0,0x008C18AD,Dragon Treasure,0x008DDB40,A shiny rock that elder\ndragons like to collect.\n~C05(Account Item)~C00
329,4,5,99,23,10,0,3200,320,1,0,0,0,0x008C18BD,Decayed Scale,0x008DDB88,A dragon scale that long\nyears have reduced to this\nsad husk.
330,4,5,10,27,10,0,10000,1000,1,0,0,0,0x008C18CB,Dragon Stone,0x008DDBC6,A hard crystal made from\ndragon scales. Valued as\nmedicine. ~C05(Account Item)~C00
331,3,4,99,14,8,0,360,36,1,0,0,0,0x008C18D8,Mosswine Hide,0x008DDC19,A musty hide covered in\nmoss.
332,3,4,99,9,8,0,120,12,1,0,0,0,0x008C18E6,Mosswine Head,0x008DDC37,"A Mosswine head. Usually\ndiscarded, it is proof of\none's peculiar tastes."
333,0,1,50,14,7,0,400,40,1,0,0,0,0x008C18F4,Bullfango Pelt,0x008DDC81,"A pelt from a Bullfango,\ncovered in bristly fur."
334,3,4,99,9,7,0,1300,130,1,0,0,0,0x008C1903,Bullfango Head,0x008DDCB2,"A Bullfango head, complete\nwith two splendid tusks."
